date,MSCI_WORLD_ACWI,IEF_BOND_7_10_INDEX
2005-01-03,282.72,56.7846
2005-01-04,279.54,56.5277
2005-01-05,277.81,56.5574
2005-01-06,277.58,56.5877
2005-01-07,277.1,56.5309
2005-01-10,278.1,56.5706
2005-01-11,277.45,56.6966
2005-01-12,278.57,56.7499
2005-01-13,277.01,56.9618
2005-01-14,277.62,56.8471
2005-01-17,278.2,
2005-01-18,278.86,56.9392
2005-01-19,277.73,56.9713
2005-01-20,275.19,57.0662
2005-01-21,274.58,57.1723
2005-01-24,274.67,57.249
2005-01-25,274.74,56.9993
2005-01-26,277.03,56.9787
2005-01-27,277.05,56.9177
2005-01-28,276.05,57.1942
2005-01-31,278.3,57.2259
2005-02-01,279.58,57.2227
2005-02-02,280.71,57.1953
2005-02-03,279.49,57.1106
2005-02-04,282.1,57.4555
2005-02-07,281.75,57.5499
2005-02-08,281.19,57.604
2005-02-09,280.12,57.8368
2005-02-10,281.72,57.5177
2005-02-11,283.45,57.3904
2005-02-14,284.87,57.488
2005-02-15,285.77,57.4045
2005-02-16,285.15,57.1815
2005-02-17,284.7,57.096
2005-02-18,285.15,56.8271
2005-02-21,285.23,
2005-02-22,283.86,56.7677
2005-02-23,283.33,56.8306
2005-02-24,284.59,56.7751
2005-02-25,287.4,56.8035
2005-02-28,287.49,56.5016
2005-03-01,288.2,56.4579
2005-03-02,287.55,56.441
2005-03-03,287.79,56.4118
2005-03-04,291.03,56.6737
2005-03-07,291.06,56.7324
2005-03-08,291.2,56.4741
2005-03-09,289.5,55.9731
2005-03-10,288.83,56.1632
2005-03-11,288.52,55.8706
2005-03-14,288.12,55.9631
2005-03-15,287.21,55.8824
2005-03-16,285.82,55.9867
2005-03-17,285.47,56.1684
2005-03-18,285.08,56.0316
2005-03-21,283.33,56.0163
2005-03-22,282.18,55.7043
2005-03-23,279.65,55.6988
2005-03-24,279.37,55.7527
2005-03-25,279.55,
2005-03-28,279.14,55.6445
2005-03-29,277.67,55.787
2005-03-30,279.62,55.9191
2005-03-31,280.51,56.1846
2005-04-01,280.01,56.3457
2005-04-04,278.55,56.356
2005-04-05,280.11,56.3149
2005-04-06,280.99,56.4481
2005-04-07,282.63,56.3365
2005-04-08,281.27,56.2684
2005-04-11,281.67,56.443
2005-04-12,281.29,56.7705
2005-04-13,280.25,56.7568
2005-04-14,277.19,56.8314
2005-04-15,273.85,57.1577
2005-04-18,272.02,57.2772
2005-04-19,274.38,57.4628
2005-04-20,272.57,57.4383
2005-04-21,275.22,57.1202
2005-04-22,275.29,57.2899
2005-04-25,276.35,57.3149
2005-04-26,274.63,57.2824
2005-04-27,273.87,57.4052
2005-04-28,271.68,57.6694
2005-04-29,273.7,57.5674
2005-05-02,274.24,57.6159
2005-05-03,274.69,57.5722
2005-05-04,277.82,57.6736
2005-05-05,278.01,57.8053
2005-05-06,278.13,57.4008
2005-05-09,278.43,57.3732
2005-05-10,276.57,57.5972
2005-05-11,276.2,57.6468
2005-05-12,274.17,57.7251
2005-05-13,272.64,57.8916
2005-05-16,273.12,57.912
2005-05-17,274.04,57.9527
2005-05-18,276.56,58.151
2005-05-19,278.17,57.9959
2005-05-20,277.34,57.9234
2005-05-23,278.84,58.163
2005-05-24,278.98,58.3268
2005-05-25,278.08,58.1888
2005-05-26,279.03,58.1708
2005-05-27,279.75,58.2061
2005-05-30,280.08,
2005-05-31,278.07,58.4911
2005-06-01,279.9,58.8896
2005-06-02,280.49,58.9479
2005-06-03,279.67,58.6064
2005-06-06,279.86,58.6912
2005-06-07,280.53,58.8961
2005-06-08,280.67,58.781
2005-06-09,279.97,58.6772
2005-06-10,279.85,58.3657
2005-06-13,279.68,58.2369
2005-06-14,280.35,58.0999
2005-06-15,281.23,58.1255
2005-06-16,282.38,58.2783
2005-06-17,284.72,58.2573
2005-06-20,283.85,58.1877
2005-06-21,284.02,58.39
2005-06-22,284.37,58.8206
2005-06-23,282.51,58.7665
2005-06-24,280.73,58.9385
2005-06-27,280.06,59.0189
2005-06-28,281.65,58.764
2005-06-29,281.59,58.6888
2005-06-30,280.44,58.8415
2005-07-01,280.3,58.4694
2005-07-04,280.16,
2005-07-05,281.11,58.217
2005-07-06,280.72,58.3612
2005-07-07,279.52,58.4894
2005-07-08,282.22,58.2348
2005-07-11,285.16,58.2685
2005-07-12,286.63,58.1262
2005-07-13,286.16,58.0427
2005-07-14,287.22,57.9826
2005-07-15,286.68,58.0048
2005-07-18,286.02,57.8575
2005-07-19,286.71,57.9826
2005-07-20,287.47,58.0745
2005-07-21,288.22,57.6879
2005-07-22,289,57.8849
2005-07-25,288.22,57.8192
2005-07-26,287.86,57.8412
2005-07-27,289.21,57.7675
2005-07-28,290.94,58.0264
2005-07-29,290.57,57.7089
2005-08-01,291.6,57.5867
2005-08-02,293.89,57.5311
2005-08-03,294.84,57.6693
2005-08-04,293.35,57.6001
2005-08-05,290.89,57.3165
2005-08-08,291.37,57.2332
2005-08-09,292.87,57.3349
2005-08-10,294.7,57.3494
2005-08-11,296.66,57.5683
2005-08-12,295.72,57.8542
2005-08-15,295.54,57.747
2005-08-16,293.37,57.9351
2005-08-17,292.75,57.7699
2005-08-18,290.69,58.0278
2005-08-19,291.27,58.0468
2005-08-22,293.28,58.073
2005-08-23,291.98,58.1656
2005-08-24,290.83,58.196
2005-08-25,290.86,58.2615
2005-08-26,289.84,58.1302
2005-08-29,289.72,58.2107
2005-08-30,288.96,58.546
2005-08-31,292.2,58.8648
2005-09-01,295.16,58.9408
2005-09-02,295.61,58.8977
2005-09-05,296.21,
2005-09-06,298.31,58.7171
2005-09-07,298.77,58.5356
2005-09-08,297.67,58.5201
2005-09-09,300.08,58.5738
2005-09-12,299.5,58.4132
2005-09-13,297.56,58.5733
2005-09-14,297.84,58.4443
2005-09-15,297.6,58.2791
2005-09-16,299.22,58.0894
2005-09-19,298.38,58.1814
2005-09-20,298.19,58.1684
2005-09-21,296.69,58.3863
2005-09-22,295.88,58.4387
2005-09-23,295.45,58.1622
2005-09-26,297.19,58.0118
2005-09-27,296.34,57.967
2005-09-28,297.82,58.1186
2005-09-29,299.87,58.01
2005-09-30,300.6,57.8466
2005-10-03,299.8,57.6525
2005-10-04,298.87,57.6827
2005-10-05,294.95,57.7485
2005-10-06,292.86,57.7334
2005-10-07,292.95,57.7609
2005-10-10,291.76,
2005-10-11,292,57.6989
2005-10-12,290.29,57.5009
2005-10-13,287.87,57.3827
2005-10-14,290.05,57.3294
2005-10-17,290.09,57.3397
2005-10-18,287.19,57.3832
2005-10-19,287.64,57.4497
2005-10-20,285.88,57.4712
2005-10-21,286.11,57.7346
2005-10-24,289.18,57.5388
2005-10-25,290.1,57.3216
2005-10-26,289.75,57.0218
2005-10-27,287.8,57.1422
2005-10-28,289.4,57.1102
2005-10-31,292.32,57.161
2005-11-01,292.79,57.0989
2005-11-02,295.57,56.9863
2005-11-03,297.31,56.8271
2005-11-04,295.96,56.7695
2005-11-07,296.48,56.8591
2005-11-08,295.87,57.1383
2005-11-09,295.79,56.901
2005-11-10,296.85,57.1686
2005-11-11,298.35,
2005-11-14,297.75,56.9901
2005-11-15,296.44,57.1796
2005-11-16,296.49,57.4673
2005-11-17,299.73,57.5757
2005-11-18,301.15,57.4169
2005-11-21,302.77,57.5882
2005-11-22,303.15,57.7323
2005-11-23,305.16,57.5505
2005-11-24,305.05,
2005-11-25,305.16,57.7347
2005-11-28,304.13,57.8494
2005-11-29,303.84,57.5646
2005-11-30,302.43,57.4978
2005-12-01,305.56,57.4067
2005-12-02,306.96,57.4214
2005-12-05,307.07,57.2784
2005-12-06,307.89,57.5725
2005-12-07,306.91,57.48
2005-12-08,306.9,57.7262
2005-12-09,307.76,57.448
2005-12-12,309.73,57.4266
2005-12-13,310.81,57.4891
2005-12-14,312.22,57.827
2005-12-15,310.72,57.7758
2005-12-16,311.43,57.8643
2005-12-19,310.58,57.9119
2005-12-20,310.25,57.8243
2005-12-21,311.1,57.7561
2005-12-22,312.25,57.9709
2005-12-23,312.56,58.1887
2005-12-26,312.76,
2005-12-27,311.06,58.3708
2005-12-28,311.86,58.2325
2005-12-29,311.67,58.2446
2005-12-30,309.63,58.1843
2006-01-02,309.95,
2006-01-03,315.46,58.3206
2006-01-04,319.05,58.3862
2006-01-05,319.2,58.3787
2006-01-06,322.33,58.2972
2006-01-09,322.84,58.3192
2006-01-10,321.55,58.1272
2006-01-11,323.38,58.0043
2006-01-12,322.59,58.1933
2006-01-13,322.37,58.4431
2006-01-16,322.68,
2006-01-17,319.62,58.544
2006-01-18,316.88,58.5051
2006-01-19,319.92,58.361
2006-01-20,316.55,58.4271
2006-01-23,317.61,58.4668
2006-01-24,318.46,58.3633
2006-01-25,319.16,58.0207
2006-01-26,321.6,57.8559
2006-01-27,324.18,57.9364
2006-01-30,324.13,57.8394
2006-01-31,324.66,57.8684
2006-02-01,325.04,57.7268
2006-02-02,322.51,57.7461
2006-02-03,320.25,57.8582
2006-02-06,321.01,57.8388
2006-02-07,318.93,57.7601
2006-02-08,318.34,57.6571
2006-02-09,319.76,57.7334
2006-02-10,319.23,57.5854
2006-02-13,317.74,57.6279
2006-02-14,319.51,57.5106
2006-02-15,320.03,57.5468
2006-02-16,321.9,57.5771
2006-02-17,321.9,57.8048
2006-02-20,322.22,
2006-02-21,322.21,57.7437
2006-02-22,323.46,57.8727
2006-02-23,324.33,57.7098
2006-02-24,324.7,57.6898
2006-02-27,326.2,57.6205
2006-02-28,323.74,57.8182
2006-03-01,325.48,57.678
2006-03-02,325.12,57.4952
2006-03-03,324.34,57.307
2006-03-06,323.57,57.1294
2006-03-07,320.54,57.1546
2006-03-08,319.62,57.1631
2006-03-09,320.4,57.2049
2006-03-10,321.57,57.1291
2006-03-13,323.92,57.0853
2006-03-14,326.84,57.4165
2006-03-15,328.3,57.3096
2006-03-16,329.38,57.6686
2006-03-17,330.43,57.5686
2006-03-20,330.86,57.6646
2006-03-21,328.8,57.4257
2006-03-22,329.79,57.4764
2006-03-23,328.21,57.3297
2006-03-24,329.48,57.604
2006-03-27,329.22,57.5227
2006-03-28,327.86,57.2201
2006-03-29,328.69,57.1044
2006-03-30,331.47,56.9359
2006-03-31,329.79,56.9718
2006-04-03,332.1,56.9029
2006-04-04,333.97,56.9271
2006-04-05,335.38,57.078
2006-04-06,336.06,56.9036
2006-04-07,333.15,56.6515
2006-04-10,333.27,56.6801
2006-04-11,330.88,56.8053
2006-04-12,329.91,56.6457
2006-04-13,330.23,56.4338
2006-04-14,330.41,
2006-04-17,331.62,56.5829
2006-04-18,335.3,56.744
2006-04-19,337.8,56.5689
2006-04-20,337.93,56.5466
2006-04-21,339.48,56.6392
2006-04-24,338.34,56.7695
2006-04-25,337.97,56.4558
2006-04-26,339.4,56.3428
2006-04-27,340.39,56.4627
2006-04-28,340.19,56.5721
2006-05-01,340.71,56.3306
2006-05-02,343.41,56.3975
2006-05-03,341.71,56.2752
2006-05-04,343.31,56.2503
2006-05-05,347.07,56.4224
2006-05-08,348,56.4076
2006-05-09,348.92,56.3926
2006-05-10,348.01,56.4028
2006-05-11,345.22,56.3124
2006-05-12,340.59,56.1257
2006-05-15,337.33,56.2862
2006-05-16,336.52,56.4835
2006-05-17,330.89,56.3146
2006-05-18,327.61,56.6261
2006-05-19,326.75,56.7028
2006-05-22,322.5,56.7946
2006-05-23,324.29,56.6881
2006-05-24,322.09,56.8169
2006-05-25,325.16,56.6704
2006-05-26,328.64,56.7625
2006-05-29,329.25,
2006-05-30,325.36,56.6572
2006-05-31,325.74,56.5356
2006-06-01,328,56.5611
2006-06-02,330.93,57.0394
2006-06-05,326.9,56.94
2006-06-06,321.81,57.0222
2006-06-07,319.45,56.9476
2006-06-08,313.5,57.0853
2006-06-09,315.56,57.121
2006-06-12,311.95,57.1218
2006-06-13,305.16,57.2408
2006-06-14,306.99,56.8948
2006-06-15,313.47,56.7208
2006-06-16,314.27,56.6105
2006-06-19,312.06,56.571
2006-06-20,312.06,56.5277
2006-06-21,314.47,56.5395
2006-06-22,314.48,56.3775
2006-06-23,313.89,56.2694
2006-06-26,314.76,56.2574
2006-06-27,313.39,56.3793
2006-06-28,313.24,56.254
2006-06-29,319.61,56.439
2006-06-30,325.11,56.702
2006-07-03,327.3,56.6756
2006-07-04,328.05,
2006-07-05,323.69,56.3984
2006-07-06,325.19,56.5634
2006-07-07,325.05,56.7736
2006-07-10,325.35,56.8113
2006-07-11,324.83,56.9355
2006-07-12,322.05,56.9404
2006-07-13,317.84,57.055
2006-07-14,313.99,57.1167
2006-07-17,311.64,57.1066
2006-07-18,310.51,56.8664
2006-07-19,316.35,57.1712
2006-07-20,317.47,57.3072
2006-07-21,315.39,57.2612
2006-07-24,319.07,57.2879
2006-07-25,321.19,57.2217
2006-07-26,321.24,57.3463
2006-07-27,323.93,57.3458
2006-07-28,327.24,57.5648
2006-07-31,327.04,57.5976
2006-08-01,324.85,57.6233
2006-08-02,327.83,57.7096
2006-08-03,327.03,57.7546
2006-08-04,329.21,57.9794
2006-08-07,326.55,57.9102
2006-08-08,326.63,57.9209
2006-08-09,327.49,57.8866
2006-08-10,326.29,57.8783
2006-08-11,325.44,57.725
2006-08-14,326.44,57.614
2006-08-15,330.11,57.897
2006-08-16,333.42,58.1397
2006-08-17,334.19,58.1554
2006-08-18,334.03,58.2852
2006-08-21,333.74,58.3619
2006-08-22,333.85,58.39
2006-08-23,332.34,58.3707
2006-08-24,332.19,58.4113
2006-08-25,331.43,58.4683
2006-08-28,332.66,58.45
2006-08-29,333.54,58.4834
2006-08-30,334.89,58.583
2006-08-31,334.81,58.72
2006-09-01,336.42,58.7579
2006-09-04,338.58,
2006-09-05,338.06,58.5808
2006-09-06,334.37,58.5116
2006-09-07,331.12,58.5432
2006-09-08,331.43,58.6567
2006-09-11,329.39,58.5607
2006-09-12,332.19,58.6814
2006-09-13,333.4,58.7223
2006-09-14,334.16,58.6166
2006-09-15,333.9,58.5941
2006-09-18,334.81,58.5575
2006-09-19,334.16,58.8721
2006-09-20,335.09,58.906
2006-09-21,335.14,59.2502
2006-09-22,333.53,59.4703
2006-09-25,334.11,59.6558
2006-09-26,335.98,59.5409
2006-09-27,338.31,59.5206
2006-09-28,338.91,59.418
2006-09-29,338.28,59.3955
2006-10-02,338.87,59.4842
2006-10-03,338.17,59.5048
2006-10-04,339.95,59.7232
2006-10-05,342.42,59.5461
2006-10-06,340.84,59.1759
2006-10-09,341.18,
2006-10-10,341.81,58.9923
2006-10-11,341.22,58.8401
2006-10-12,343.59,58.8873
2006-10-13,344.75,58.7792
2006-10-16,346.51,58.8777
2006-10-17,344.69,58.9426
2006-10-18,345.68,58.9958
2006-10-19,346.75,58.9153
2006-10-20,347.47,58.9264
2006-10-23,348.48,58.7812
2006-10-24,348.69,58.7943
2006-10-25,350.27,58.9964
2006-10-26,352.44,59.2288
2006-10-27,351.21,59.418
2006-10-30,349.99,59.4544
2006-10-31,350.75,59.732
2006-11-01,350.17,59.9368
2006-11-02,349.57,59.7991
2006-11-03,349.1,59.3155
2006-11-06,352.28,59.366
2006-11-07,354.5,59.5832
2006-11-08,353.82,59.7004
2006-11-09,352.93,59.7067
2006-11-10,353.71,59.8699
2006-11-13,353.27,59.8164
2006-11-14,354.99,59.9802
2006-11-15,355.94,59.7701
2006-11-16,356.3,59.6123
2006-11-17,355.54,59.8511
2006-11-20,354.61,59.9036
2006-11-21,355.68,59.9909
2006-11-22,358.19,60.0431
2006-11-23,358.37,
2006-11-24,358.03,60.1331
2006-11-27,354.58,60.1978
2006-11-28,354.46,60.3179
2006-11-29,358.69,60.2594
2006-11-30,360.04,60.5261
2006-12-01,359.6,60.6823
2006-12-04,361.92,60.6814
2006-12-05,363.33,60.6584
2006-12-06,363.82,60.5035
2006-12-07,363.7,60.5006
2006-12-08,363.68,60.2061
2006-12-11,363.46,60.3695
2006-12-12,363.79,60.5087
2006-12-13,364.56,60.1521
2006-12-14,366.96,60.0885
2006-12-15,367.13,60.0927
2006-12-18,366.39,60.1462
2006-12-19,365.92,60.1094
2006-12-20,367.15,60.1338
2006-12-21,366.18,60.3309
2006-12-22,364.72,60.0202
2006-12-25,364.55,
2006-12-26,365.15,60.1382
2006-12-27,368.17,59.9196
2006-12-28,368.4,59.7635
2006-12-29,367.78,59.7195
2007-01-01,367.79,
2007-01-02,370.68,59.8159
2007-01-03,369.2,59.9222
2007-01-04,367.76,60.1172
2007-01-05,364.03,59.9993
2007-01-08,364.22,59.9806
2007-01-09,364.15,60.0045
2007-01-10,362.12,59.9081
2007-01-11,364.66,59.6906
2007-01-12,367.76,59.5539
2007-01-15,369.47,
2007-01-16,368.71,59.6739
2007-01-17,368.76,59.5248
2007-01-18,368.22,59.6737
2007-01-19,369.53,59.5969
2007-01-22,368.97,59.6809
2007-01-23,370.5,59.5158
2007-01-24,372.99,59.5047
2007-01-25,370.49,59.2822
2007-01-26,368.28,59.244
2007-01-29,368.42,59.218
2007-01-30,370.35,59.2895
2007-01-31,371.2,59.4972
2007-02-01,374.73,59.4555
2007-02-02,375.33,59.493
2007-02-05,374.65,59.5964
2007-02-06,376.04,59.781
2007-02-07,377.11,59.8851
2007-02-08,375.75,59.9089
2007-02-09,375.03,59.7006
2007-02-12,372.91,59.6475
2007-02-13,375.53,59.6128
2007-02-14,379.74,59.9552
2007-02-15,381.13,60.0655
2007-02-16,380.69,60.1297
2007-02-19,381.36,
2007-02-20,381.49,60.2067
2007-02-21,380.17,60.161
2007-02-22,380.73,60.0124
2007-02-23,381.29,60.2305
2007-02-26,381.93,60.4529
2007-02-27,372.26,60.942
2007-02-28,368.78,60.8025
2007-03-01,366.3,60.7945
2007-03-02,363.54,60.9724
2007-03-05,357.31,60.9743
2007-03-06,362.6,60.9432
2007-03-07,363.23,61.0747
2007-03-08,366.77,61.0546
2007-03-09,367.38,60.7047
2007-03-12,368.77,60.8973
2007-03-13,363.81,61.1628
2007-03-14,360.21,61.0672
2007-03-15,364.03,61.0181
2007-03-16,363.63,60.9846
2007-03-19,367.82,60.9055
2007-03-20,370.34,61.0147
2007-03-21,374.18,61.1521
2007-03-22,377.47,60.873
2007-03-23,377.99,60.7774
2007-03-26,377.65,60.9101
2007-03-27,376.01,60.8216
2007-03-28,373.92,60.8005
2007-03-29,375.55,60.7469
2007-03-30,375.3,60.6891
2007-04-02,376.18,60.7293
2007-04-03,379.71,60.6465
2007-04-04,381.37,60.7185
2007-04-05,382.43,60.6239
2007-04-06,382.34,60.3022
2007-04-09,382.27,60.3633
2007-04-10,384.44,60.4585
2007-04-11,383.29,60.4068
2007-04-12,384.36,60.4196
2007-04-13,385.61,60.3276
2007-04-16,390.09,60.4535
2007-04-17,390.66,60.6597
2007-04-18,390.92,60.8158
2007-04-19,389.08,60.7706
2007-04-20,392.67,60.7749
2007-04-23,391.95,60.8888
2007-04-24,391.22,61.0169
2007-04-25,393.83,60.9304
2007-04-26,393.4,60.7674
2007-04-27,392.76,60.7282
2007-04-30,391.14,61.0469
2007-05-01,390.68,61.0043
2007-05-02,393.13,60.993
2007-05-03,394.43,60.878
2007-05-04,396.45,61.033
2007-05-07,398.4,61.0758
2007-05-08,396.07,61.0949
2007-05-09,397.71,60.9218
2007-05-10,393.46,61.0245
2007-05-11,395.48,60.9361
2007-05-14,395.58,60.8831
2007-05-15,395.66,60.8021
2007-05-16,396.91,60.8218
2007-05-17,396.25,60.6246
2007-05-18,398.43,60.438
2007-05-21,398.89,60.5288
2007-05-22,399.39,60.3577
2007-05-23,400.59,60.242
2007-05-24,396.61,60.2624
2007-05-25,397.22,60.2313
2007-05-28,397.73,
2007-05-29,398.7,60.188
2007-05-30,399.12,60.1965
2007-05-31,401.52,60.147
2007-06-01,403.99,59.8981
2007-06-04,405.19,60.0195
2007-06-05,403.98,59.8294
2007-06-06,399.77,59.8769
2007-06-07,394.41,59.3727
2007-06-08,394.23,59.3035
2007-06-11,395.71,59.2569
2007-06-12,392.7,58.8191
2007-06-13,395.33,59.01
2007-06-14,399.15,58.953
2007-06-15,403.25,59.1538
2007-06-18,403.72,59.2807
2007-06-19,403.82,59.5157
2007-06-20,401.95,59.3775
2007-06-21,401.84,59.2543
2007-06-22,398.98,59.3502
2007-06-25,397.7,59.6304
2007-06-26,396.2,59.5589
2007-06-27,396.07,59.6912
2007-06-28,398.31,59.5067
2007-06-29,399.79,59.8667
2007-07-02,403.53,60.0135
2007-07-03,405.79,59.8211
2007-07-04,406.7,
2007-07-05,406.05,59.4397
2007-07-06,407.96,59.2576
2007-07-09,409.42,59.4171
2007-07-10,406.4,59.9191
2007-07-11,406.81,59.7752
2007-07-12,412.16,59.6134
2007-07-13,414.66,59.6604
2007-07-16,414.29,59.9424
2007-07-17,413.79,59.7939
2007-07-18,411.71,60.0891
2007-07-19,414.62,60.0284
2007-07-20,411.98,60.3269
2007-07-23,413.22,60.3186
2007-07-24,407.75,60.4204
2007-07-25,405.65,60.5814
2007-07-26,396.66,61.1321
2007-07-27,390.07,61.0906
2007-07-30,392.35,61.0298
2007-07-31,393.34,61.1564
2007-08-01,389.87,61.1863
2007-08-02,392.02,61.2273
2007-08-03,386.86,61.4546
2007-08-06,388.89,61.3431
2007-08-07,391.19,61.3111
2007-08-08,398.05,60.8226
2007-08-09,389.71,61.1111
2007-08-10,383.15,61.1746
2007-08-13,385.35,61.2086
2007-08-14,379.81,61.4017
2007-08-15,373.77,61.539
2007-08-16,366.99,61.9985
2007-08-17,372.66,61.7993
2007-08-20,375.99,61.9835
2007-08-21,377.25,62.1958
2007-08-22,382.32,62.0552
2007-08-23,384.83,62.045
2007-08-24,387.82,61.9855
2007-08-27,387.56,62.1589
2007-08-28,381,62.4859
2007-08-29,384.56,62.4132
2007-08-30,385.82,62.6485
2007-08-31,391.49,62.488
2007-09-03,391.91,
2007-09-04,394.19,62.4703
2007-09-05,390.16,62.8882
2007-09-06,392.11,62.7737
2007-09-07,387.26,63.3814
2007-09-10,384.78,63.6099
2007-09-11,390.13,63.4207
2007-09-12,391.11,63.236
2007-09-13,393.65,62.9161
2007-09-14,393.34,63.0036
2007-09-17,390.21,62.991
2007-09-18,396.3,62.9924
2007-09-19,404.47,62.8341
2007-09-20,404.78,62.2312
2007-09-21,405.98,62.3908
2007-09-24,405.94,62.4341
2007-09-25,405.31,62.5146
2007-09-26,407.25,62.5101
2007-09-27,411.34,62.7027
2007-09-28,411.92,62.7033
2007-10-01,415.88,62.7972
2007-10-02,417.07,62.9131
2007-10-03,416.13,62.8616
2007-10-04,416.05,62.9422
2007-10-05,420.18,62.4442
2007-10-08,418.38,
2007-10-09,421.51,62.433
2007-10-10,422.56,62.4521
2007-10-11,424.31,62.4181
2007-10-12,423.88,62.301
2007-10-15,422,62.3766
2007-10-16,417.61,62.4878
2007-10-17,418.98,62.96
2007-10-18,419.53,63.1826
2007-10-19,412.59,63.6107
2007-10-22,408.68,63.6346
2007-10-23,414.14,63.6281
2007-10-24,412.76,63.9465
2007-10-25,415.14,63.8561
2007-10-26,421.42,63.7105
2007-10-29,425.46,63.7655
2007-10-30,423.26,63.7722
2007-10-31,427.63,63.3942
2007-11-01,420.71,63.8901
2007-11-02,418.69,64.2031
2007-11-05,415.05,64.1186
2007-11-06,419.51,63.9388
2007-11-07,414.66,64.0694
2007-11-08,411.81,64.3572
2007-11-09,406.48,64.5729
2007-11-12,399.91,
2007-11-13,405.98,64.4309
2007-11-14,408.76,64.3884
2007-11-15,403.08,64.8828
2007-11-16,401.5,64.9067
2007-11-19,395.1,65.2578
2007-11-20,398.54,65.3015
2007-11-21,390.75,65.4801
2007-11-22,391.69,
2007-11-23,396.16,65.5091
2007-11-26,393.68,66.2281
2007-11-27,395.11,65.8689
2007-11-28,402.51,65.512
2007-11-29,405.44,65.8568
2007-11-30,408.1,65.7712
2007-12-03,406.6,66.1602
2007-12-04,404.26,66.1663
2007-12-05,408.86,66.1026
2007-12-06,412.43,65.716
2007-12-07,413.89,65.1797
2007-12-10,416.18,65.0869
2007-12-11,411.45,65.7977
2007-12-12,411.89,65.433
2007-12-13,405.95,65.0176
2007-12-14,400.98,64.7736
2007-12-17,392.88,64.996
2007-12-18,394,65.3212
2007-12-19,393.28,65.5798
2007-12-20,394.26,65.7729
2007-12-21,400.31,65.1595
2007-12-24,403.11,64.9765
2007-12-25,403.78,
2007-12-26,405.29,64.6714
2007-12-27,403.66,65.0355
2007-12-28,404.65,65.5224
2007-12-31,403.25,65.841
2008-01-01,403.26,
2008-01-02,400.47,66.4579
2008-01-03,399.81,66.46
2008-01-04,392.26,66.7391
2008-01-07,390.22,66.8559
2008-01-08,388.39,66.8647
2008-01-09,389.26,67.1026
2008-01-10,389.1,66.6761
2008-01-11,385.68,67.0522
2008-01-14,389.07,67.146
2008-01-15,380.13,67.5188
2008-01-16,372.82,67.5336
2008-01-17,367.89,67.8643
2008-01-18,365.26,67.8583
2008-01-21,353.25,
2008-01-22,351.34,68.6655
2008-01-23,353.14,68.9505
2008-01-24,363.81,67.9431
2008-01-25,364.6,68.2338
2008-01-28,364.73,68.2343
2008-01-29,368.63,67.8957
2008-01-30,366.21,67.5412
2008-01-31,369.93,68.0312
2008-02-01,375.86,68.2389
2008-02-04,375.96,68.0889
2008-02-05,364.58,68.3759
2008-02-06,361.24,68.3004
2008-02-07,358.95,67.7661
2008-02-08,358.53,68.1544
2008-02-11,358.09,68.3281
2008-02-12,364.05,68.0352
2008-02-13,366.08,67.9978
2008-02-14,367.08,67.4576
2008-02-15,365.55,67.656
2008-02-18,367.28,
2008-02-19,369.42,67.2542
2008-02-20,366.6,67.0235
2008-02-21,368.08,67.6922
2008-02-22,368.28,67.6951
2008-02-25,373.84,67.1674
2008-02-26,377.75,67.3852
2008-02-27,380.86,67.4489
2008-02-28,378.03,68.0869
2008-02-29,370.41,68.9463
2008-03-03,366.46,68.9533
2008-03-04,364.16,68.7676
2008-03-05,367.09,68.3054
2008-03-06,363.76,68.6497
2008-03-07,358.59,69.0843
2008-03-10,353.12,69.5885
2008-03-11,360.78,68.8296
2008-03-12,363.52,69.4005
2008-03-13,361.84,69.2392
2008-03-14,356.93,69.942
2008-03-17,348.54,70.4838
2008-03-18,359.64,69.8683
2008-03-19,354.23,70.3163
2008-03-20,354.39,70.4393
2008-03-21,355.2,
2008-03-24,358.24,69.495
2008-03-25,366.43,69.5913
2008-03-26,366.2,69.5746
2008-03-27,365.47,69.4369
2008-03-28,363.89,69.7119
2008-03-31,363.99,69.9249
2008-04-01,371.15,69.2633
2008-04-02,375.06,69.053
2008-04-03,376.21,69.027
2008-04-04,377.89,69.5512
2008-04-07,379.8,69.1678
2008-04-08,376.9,69.1417
2008-04-09,374.56,69.6162
2008-04-10,375.48,69.2874
2008-04-11,371.45,69.5902
2008-04-14,368.6,69.4464
2008-04-15,370.08,69.2029
2008-04-16,378.36,68.5502
2008-04-17,377.97,68.3933
2008-04-18,381.72,68.2969
2008-04-21,383.95,68.4633
2008-04-22,381.95,68.4119
2008-04-23,382.31,68.3811
2008-04-24,381.28,67.8892
2008-04-25,384.45,67.7157
2008-04-28,385.44,67.9153
2008-04-29,383.11,67.9832
2008-04-30,383.3,68.2522
2008-05-01,384.91,68.275
2008-05-02,388.66,67.7904
2008-05-05,388.64,67.8184
2008-05-06,390.54,67.6041
2008-05-07,387.05,67.7822
2008-05-08,387.65,68.1186
2008-05-09,384.25,68.317
2008-05-12,387.36,68.3066
2008-05-13,387.67,67.638
2008-05-14,388.8,67.4968
2008-05-15,392.63,67.9309
2008-05-16,395.59,67.8864
2008-05-19,397.08,67.9759
2008-05-20,393.6,68.3033
2008-05-21,390.15,68.0603
2008-05-22,390.07,67.5775
2008-05-23,385.8,67.9885
2008-05-26,383.98,
2008-05-27,384.21,67.5951
2008-05-28,384.83,67.1953
